sex,age,statebrn,placebrn,marstat,edyrs,occ,usyrl,usdurl,usdocl,usstatel,usplacel,usoccl,usbyl,ustrips,reltrip,paistrip,sport,social,chicanos,blacks,anglos,latinos,lodging,english,finhelp,bankacct,remit1,remit2,remit3,remit4,remit5,savings1,savings2,savings3,savings4,savings5,schools,unemp,foodst,welfare,doctor,hospital,uswagel_adj_2019,rent_adj_2019,food_adj_2019,remit_adj_2019,savings_adj_2019,savretrn_adj_2019
1.0,27.0,14.0,117.0,2.0,6.0,830.0,2003.0,36.0,8.0,111.0,,812.0,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,,8888.0,8888.0,8888.0,8888.0,2.0,,,,,,,,,527.1278350515464,,
1.0,34.0,6.0,0.0,3.0,13.0,710.0,1985.0,37.0,8.0,105.0,7320.0,546.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,6.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,16.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,11.74277559055118,0.0,100.6523622047244,0.0,0.0,0.0
1.0,41.0,9.0,401.0,2.0,15.0,124.0,1982.0,132.0,8.0,114.0,1600.0,544.0,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,8.0,11.0,8888.0,8888.0,4.0,3.0,1.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,11.431817073170734,222.6977351916377,296.9303135888502,296.9303135888502,,
1.0,52.0,32.0,0.0,2.0,5.0,410.0,1967.0,24.0,8.0,105.0,4480.0,549.0,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,6.0,2.0,,8888.0,8888.0,8888.0,8888.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,4.401134276970161,234.7271614384086,195.6059678653405,0.0,97.80298393267024,2934.0895179801078
1.0,33.0,24.0,0.0,2.0,6.0,419.0,1993.0,11.0,8.0,105.0,7320.0,810.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,15.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,8.625404858299596,310.51457489878544,345.01619433198385,862.5404858299596,1380.0647773279354,
1.0,31.0,14.0,0.0,2.0,6.0,410.0,1989.0,1.0,1.0,103.0,,549.0,,3.0,2.0,1.0,2.0,2.0,,,,1.0,2.0,1.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,0.0,0.0,0.0,
1.0,41.0,22.0,0.0,2.0,9.0,546.0,1990.0,72.0,8.0,114.0,1600.0,520.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,8888.0,8888.0,8888.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,126.8139880952381,,0.0
1.0,43.0,24.0,0.0,2.0,6.0,529.0,1977.0,54.0,8.0,144.0,3360.0,549.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,2.0,11.0,8.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,8.762437499999999,206.175,206.175,0.0,0.0,41.235
1.0,65.0,32.0,0.0,2.0,4.0,819.0,1948.0,558.0,8.0,105.0,4480.0,819.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,1.0,1.0,5.307757785467128,0.0,318.4654671280277,884.6262975778548,442.3131487889274,
1.0,30.0,11.0,0.0,2.0,3.0,552.0,1999.0,3.0,8.0,111.0,,526.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,10.0,11.0,8888.0,8888.0,1.0,11.0,10.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,20.707420560747664,876.0831775700935,637.1514018691589,0.0,171.7441603738318,0.0
1.0,65.0,16.0,0.0,2.0,5.0,214.0,1959.0,312.0,1.0,105.0,4480.0,524.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,6.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,16.0,2.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.163333333333334,523.6190476190476,327.2619047619048,458.1666666666666,,0.0
1.0,53.0,14.0,0.0,2.0,6.0,,1993.0,258.0,8.0,105.0,4480.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,,,1.0,1.0,16.24078348332451,,,,,
1.0,59.0,32.0,0.0,2.0,12.0,819.0,1974.0,1.0,8.0,105.0,7320.0,810.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,42.82913659793815,329.4548969072165,329.4548969072165,5271.278350515465,988.3646907216496,6589.09793814433
1.0,81.0,25.0,0.0,1.0,3.0,52.0,1976.0,282.0,8.0,105.0,,410.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,1.0,1.0,1.0,1.0,1.0,14.25748087954111,0.0,130.35411089866156,1629.4263862332696,325.8852772466539,1629.4263862332696
1.0,33.0,29.0,0.0,3.0,6.0,410.0,1998.0,54.0,8.0,151.0,7777.0,,,1.0,2.0,,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,
1.0,31.0,16.0,0.0,2.0,9.0,559.0,1981.0,1.0,8.0,105.0,5945.0,549.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,4.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,17.27412162162162,0.0,0.0,0.0,2303.2162162162163,
1.0,40.0,14.0,0.0,2.0,13.0,524.0,1981.0,270.0,6.0,105.0,5945.0,524.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,1.0,2.0,1.0,1.0,8.354803921568628,0.0,438.62720588235294,835.4803921568628,,8354.803921568628
1.0,63.0,14.0,0.0,2.0,6.0,410.0,1980.0,8.0,8.0,105.0,5945.0,410.0,1.0,3.0,,,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,,2.0,1.0,10.0,8888.0,8888.0,8888.0,1.0,2.0,3.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,8.11609523809524,104.72380952380952,0.0,261.8095238095238,0.0,523.6190476190476
1.0,60.0,16.0,0.0,2.0,3.0,410.0,1974.0,5.0,8.0,126.0,7040.0,524.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,8.0,11.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,12.31231564417178,156.84478527607362,235.2671779141104,313.68957055214725,0.0,0.0
1.0,42.0,14.0,14.0,2.0,3.0,419.0,1980.0,8.0,8.0,105.0,2840.0,410.0,1.0,4.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,6.0,2.0,,,,,,14.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,6.883073076923077,98.3296153846154,98.3296153846154,491.6480769230769,49.1648076923077,
1.0,31.0,1.0,0.0,2.0,9.0,546.0,1998.0,6.0,8.0,137.0,8560.0,546.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,2.0,2.0,38363.89555822329,1304.372448979592,1534.5558223289315,153.45558223289316,306.9111644657863,0.0
1.0,35.0,11.0,0.0,2.0,4.0,529.0,1982.0,6.0,8.0,144.0,7777.0,410.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,,,,,,12.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,2.8125082508250823,0.0,0.0,0.0,450.0013201320132,450.0013201320132
1.0,40.0,16.0,0.0,2.0,0.0,410.0,1976.0,48.0,8.0,105.0,2840.0,410.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,6.0,2.0,,,,,,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,7.593772277227724,,,,,
1.0,29.0,14.0,0.0,2.0,6.0,529.0,1984.0,6.0,8.0,105.0,7480.0,410.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,4.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,8.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,12.192477409638556,1283.4186746987953,1026.7349397590365,0.0,1026.7349397590365,0.0
1.0,52.0,16.0,0.0,2.0,2.0,410.0,1989.0,18.0,1.0,105.0,8735.0,410.0,1.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,1.0,1.0,2.0,1.0,1.0,15.11485641891892,0.0,0.0,690.9648648648649,0.0,0.0
1.0,43.0,21.0,0.0,2.0,6.0,520.0,1989.0,306.0,8.0,105.0,4480.0,812.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,0.0,,0.0
1.0,63.0,30.0,0.0,2.0,1.0,410.0,1992.0,10.0,8.0,105.0,4480.0,410.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,4.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,,,2.0,2.0,,,,0.0,0.0,0.0
1.0,67.0,32.0,1.0,2.0,3.0,629.0,1961.0,3.0,2.0,144.0,,410.0,,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.0,2.0,2.0,12.0,8.0,11.0,8888.0,8888.0,12.0,8.0,11.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,37.87511111111111,,,,,22093.81481481481
1.0,25.0,6.0,2.0,2.0,15.0,629.0,1990.0,5.0,8.0,105.0,4480.0,529.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,1.0,6.997910583941606,0.0,139.95821167883213,466.5273722627738,139.95821167883213,3498.955291970803
1.0,45.0,22.0,0.0,2.0,6.0,810.0,1997.0,108.0,8.0,105.0,4480.0,520.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,10.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,1.0,557.2904632152588,1044.9196185286105,2089.8392370572205,696.6130790190736,,13932.26158038147
1.0,53.0,11.0,0.0,2.0,6.0,542.0,1979.0,24.0,8.0,144.0,7777.0,629.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,593.9986059479554,0.0,1187.9972118959108,0.0,0.0,0.0
1.0,35.0,16.0,0.0,3.0,9.0,211.0,1989.0,42.0,1.0,105.0,4480.0,211.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,1.0,2.0,2.0,1.0,1.0,25.39639072847682,1396.8014900662251,3724.8039735099337,846.5463576158941,110.05102649006623,0.0
1.0,46.0,11.0,22.0,2.0,2.0,524.0,1988.0,5.0,1.0,105.0,4480.0,549.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,6.0,2.0,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,14.415695802919709,233.2636861313869,653.1383211678833,1866.1094890510951,1166.3184306569344,4665.273722627738
1.0,50.0,15.0,0.0,2.0,9.0,410.0,1999.0,6.0,8.0,111.0,,526.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,142.1106170094497,71.05530850472485,0.0,,
1.0,46.0,14.0,0.0,2.0,6.0,710.0,1982.0,60.0,8.0,105.0,,410.0,,1.0,1.0,1.0,2.0,2.0,,,,,4.0,1.0,4.0,2.0,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,75.50509035216884,107.86441478881262,,
1.0,21.0,29.0,0.0,3.0,9.0,522.0,1998.0,24.0,8.0,151.0,7777.0,520.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,8.0,8888.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,7.423257839721256,,,396.7879780487805,,0.0
1.0,35.0,24.0,0.0,2.0,9.0,549.0,1994.0,6.0,8.0,105.0,7320.0,810.0,1.0,11.0,2.0,2.0,2.0,2.0,,,,1.0,1.0,2.0,6.0,2.0,,8888.0,8888.0,8888.0,8888.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,201.3047244094488,201.3047244094488,671.0157480314961,134.2031496062992,1677.53937007874
1.0,41.0,14.0,0.0,2.0,9.0,546.0,2004.0,2.0,8.0,110.0,5000.0,410.0,,6.0,,,2.0,2.0,2.0,0.0,2.0,2.0,,2.0,,2.0,1.0,2.0,8888.0,8888.0,8888.0,,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,9.590973889555825,153.45558223289316,153.45558223289316,,,
2.0,50.0,18.0,0.0,4.0,1.0,20.0,1975.0,12.0,8.0,105.0,4480.0,810.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.780298393267024,0.0,391.211935730681,0.0,0.0,3912.11935730681
1.0,29.0,16.0,,2.0,9.0,711.0,1988.0,26.0,8.0,105.0,4480.0,810.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,0.0,3.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,1.0,2.0,13.178195876288662,0.0,0.0,1976.7293814432992,131.7819587628866,658.9097938144331
1.0,41.0,17.0,0.0,2.0,4.0,410.0,1995.0,36.0,8.0,119.0,,526.0,,1.0,1.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,4.0,3.0,6.0,2.0,2.0,1.0,10.0,8888.0,8888.0,,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,61.65104031021211,246.60416124084844,197.2833289926788,1233.0208062042425,246.60416124084844,616.5104031021211
1.0,47.0,32.0,0.0,2.0,6.0,410.0,2004.0,108.0,5.0,144.0,1920.0,526.0,,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,4.0,2.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,7.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,
1.0,30.0,22.0,0.0,2.0,9.0,830.0,2005.0,24.0,8.0,139.0,,522.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,1.0,96.47433962264152,0.0,3858.9735849056606,192.94867924528305,,
1.0,34.0,14.0,0.0,2.0,6.0,410.0,1979.0,18.0,8.0,105.0,,417.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,6.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,2.0,14.0,11.0,8888.0,8888.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,518.2236486486486,,1036.4472972972972
1.0,33.0,14.0,0.0,2.0,5.0,529.0,1972.0,6.0,8.0,105.0,7320.0,524.0,1.0,8.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,0.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,3.2731173010380625,0.0,442.3131487889274,0.0,0.0,0.0
1.0,41.0,16.0,23.0,2.0,2.0,410.0,1989.0,8.0,1.0,105.0,7480.0,410.0,1.0,10.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,15.0,8888.0,8888.0,8888.0,8888.0,2.0,1.0,2.0,2.0,2.0,2.0,43.92731958762887,702.8371134020618,0.0,878.5463917525773,2635.639175257732,527.1278350515464
1.0,66.0,31.0,0.0,2.0,0.0,410.0,1964.0,36.0,2.0,138.0,6440.0,410.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,6.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,12.0,1.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,28.51193308550186,142.55966542750932,475.19888475836433,950.3977695167288,0.0,14255.96654275093
1.0,49.0,17.0,0.0,2.0,6.0,410.0,2004.0,18.0,8.0,105.0,4480.0,812.0,1.0,3.0,,,2.0,2.0,1.0,0.0,1.0,0.0,,0.0,,2.0,,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,495.1270214673914,,
1.0,65.0,14.0,48.0,2.0,3.0,10.0,1983.0,1.0,3.0,114.0,1600.0,811.0,,3.0,,,2.0,2.0,0.0,0.0,1.0,1.0,,2.0,,2.0,1.0,10.0,8888.0,8888.0,8888.0,1.0,2.0,10.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.73635807192043,,97.80298393267024,391.211935730681,,1956.059678653405
2.0,27.0,31.0,0.0,2.0,9.0,810.0,2007.0,30.0,8.0,105.0,7360.0,810.0,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,9.307900485436893,248.21067961165048,744.6320388349515,310.2633495145631,310.2633495145631,0.0
1.0,54.0,24.0,0.0,2.0,3.0,410.0,1982.0,12.0,8.0,105.0,,410.0,3.0,2.0,,,2.0,2.0,0.0,0.0,1.0,0.0,,0.0,,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,,,58771.72413793104,0.0,2203.939655172414,0.0,0.0,0.0
1.0,68.0,32.0,0.0,1.0,6.0,713.0,1964.0,36.0,5.0,105.0,4480.0,810.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,5.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,0.0,0.0,,0.0,0.0
1.0,29.0,10.0,35.0,2.0,2.0,539.0,1995.0,66.0,8.0,114.0,1600.0,539.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,712.7983271375466,0.0,118.79972118959108,950.3977695167288,950.3977695167288,7127.983271375465
1.0,64.0,15.0,0.0,2.0,1.0,410.0,1964.0,2.0,2.0,105.0,6780.0,410.0,4.0,2.0,,,2.0,2.0,0.0,0.0,1.0,3.0,,0.0,,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,828.2968224299067,477.8635514018692,796.4392523364486,15928.785046728972
1.0,46.0,10.0,0.0,3.0,5.0,812.0,2000.0,6.0,1.0,144.0,1920.0,812.0,1.0,5.0,,,2.0,2.0,1.0,0.0,1.0,2.0,,1.0,,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,,,9.564632482394366,1125.25088028169,337.57526408450707,450.1003521126761,0.0,0.0
1.0,42.0,24.0,0.0,2.0,6.0,529.0,1987.0,118.0,1.0,144.0,3360.0,529.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,1.0,1.0,13.800647773279351,86.25404858299596,172.50809716599193,517.5242914979758,0.0,3450.1619433198384
1.0,25.0,16.0,42.0,2.0,10.0,529.0,1989.0,7.0,1.0,105.0,7485.0,410.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,8.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,27.74371095334686,1037.1480730223125,0.0,777.8610547667344,0.0,6222.888438133875
1.0,44.0,31.0,0.0,2.0,9.0,410.0,2007.0,6.0,3.0,110.0,5000.0,410.0,1.0,5.0,,,1.0,1.0,2.0,2.0,2.0,2.0,,3.0,,1.0,1.0,3.0,8888.0,8888.0,8888.0,,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,19.72833289926788,863.1145643429695,493.2083224816969,246.60416124084844,493.2083224816969,
1.0,37.0,21.0,0.0,1.0,9.0,520.0,1994.0,258.0,8.0,133.0,5600.0,520.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8.0,1.0,1.0,2.0,2.0,1.0,,,,,,
1.0,54.0,14.0,0.0,2.0,6.0,711.0,1978.0,96.0,8.0,199.0,,,,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,2.0,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,7.756583737864077,,,,,
1.0,39.0,24.0,0.0,2.0,3.0,410.0,1990.0,11.0,8.0,144.0,2920.0,549.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,1.0,8.247,0.0,247.41,989.64,0.0,659.76
1.0,31.0,32.0,0.0,2.0,12.0,629.0,1990.0,14.0,8.0,105.0,680.0,549.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,13.479279437609842,1797.237258347979,1347.9279437609844,0.0,2246.546572934973,26958.558875219685
1.0,72.0,14.0,0.0,2.0,6.0,52.0,1969.0,6.0,8.0,105.0,4480.0,520.0,3.0,2.0,,,2.0,2.0,1.0,0.0,1.0,2.0,,1.0,,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,8.336641304347825,416.83206521739135,0.0,1250.496195652174,152.83842391304347,416.83206521739135
1.0,67.0,31.0,0.0,2.0,4.0,52.0,1984.0,240.0,8.0,105.0,7360.0,520.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,6.0,2.0,1.0,12.0,8888.0,8888.0,8888.0,2.0,12.0,14.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,0.0,0.0,
1.0,56.0,15.0,0.0,2.0,6.0,410.0,1999.0,60.0,1.0,105.0,8120.0,410.0,1.0,5.0,,,2.0,1.0,1.0,0.0,1.0,1.0,,0.0,,1.0,1.0,10.0,8888.0,8888.0,8888.0,1.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,611.6196172248805,0.0,
1.0,67.0,24.0,0.0,2.0,3.0,410.0,1983.0,12.0,8.0,105.0,4940.0,547.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,4.0,2.0,8.0,11.0,8888.0,8888.0,8888.0,6.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,,0.0,0.0,0.0,,
1.0,38.0,22.0,0.0,2.0,6.0,516.0,2011.0,4.0,8.0,117.0,3760.0,526.0,,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,1.0,2.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,814.7131931166348,130.35411089866156,162.94263862332696,0.0,,325.8852772466539
